polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600735,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600746,null,null,28533(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600757,null,null,"25921(T), 26831(T),
28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600761,null,null,"25911(T), 25921(T),
26711(T), 26831(T), 28521(T),
28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600771,null,null,26831(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600772,null,null,28533(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600774,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600780,null,null,26831(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600784,null,null,"25921(T), 26831(T),
28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600794,null,null,28533(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600804,null,null,"25931(T), 26711(T),
26831(T), 28521(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600806,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600807,null,null,"25912(T), 25921(T),
26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600820,null,null,26831(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600821,null,null,26831(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600822,null,null,"25912(T), 25921(T),
26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600830,null,null,"25922(T), 26831(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600833,null,null,"26831(T), 28531(T),
28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600834,null,null,"25921(T), 26831(T),
28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600836,null,null,25921(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600837,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600884,null,null,"26831(T), 28533(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600886,null,null,"25922(T), 26831(T),
28531(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600887,null,null,28533(T),null,null,null,null,null
